Shiftno,Serial,Version,PortRoute2,Baseport,PRouteLatDeg,PRouteLonEW,DVLineName,DVPortName
1412,4.14128880402e+11,10a,241,Luton,55,W,W6  Wizz Air,IAS        Iasi Airport Romania
1412,4.14128880405e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1412,4.14128880406e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1412,4.14128880407e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1412,4.14128880409e+11,10a,241,Luton,55,W,W6  Wizz Air,SKP       Skopje/etc  Macedonia
1412,4.14128880412e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1412,4.1412888042e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1412,4.14128880423e+11,10a,241,Luton,55,W,W6  Wizz Air,CND       Constanta  Romania
1412,4.14128890501e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1412,4.14120000502e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1412,4.14128890504e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1412,4.14128890505e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1412,4.14128890506e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1412,4.14128890509e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1412,4.14128890516e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1412,4.14128890518e+11,10a,241,Luton,55,W,W6  Wizz Air,CND       Constanta  Romania
1414,4.14148855001e+11,10a,241,Luton,55,W,W6  Wizz Air,PLQ       Palanga/Klaipeda airport - Lit
1414,4.14148886003e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.14148910003e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148886004e+11,10a,241,Luton,55,W,W6  Wizz Air,SUJ       Satu Mare International Airpor
1414,4.14148909004e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1414,4.14148910006e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148909008e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.1414888601e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.1414889001e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1414,4.1414890901e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.14148910013e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.14148886016e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148909016e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1414,4.14148910016e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1414,4.14148224017e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1414,4.14148886017e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.14148890017e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1414,4.14148890021e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1414,4.14148910021e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1414,4.14148886022e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1414,4.14148890024e+11,10a,241,Luton,55,W,W6  Wizz Air,TSR       Timisoara/etc  Romania
1414,4.14148909024e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1414,4.14148855025e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1414,4.14148890025e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1414,4.14148224026e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1414,4.14148855027e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1414,4.14148886028e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1414,4.14148886029e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1414,4.1414889003e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1414,4.1414891003e+11,10a,241,Luton,55,W,W6  Wizz Air,Dont Know Airport
1414,4.14148890032e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1414,4.14148890034e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1414,4.14148886035e+11,10a,241,Luton,55,W,W6  Wizz Air,SBZ       Sibiu Romania
1414,4.14148910037e+11,10a,241,Luton,55,W,W6  Wizz Air,BRQ       Brno/etc  Czech Rep
1414,4.14148855038e+11,10a,241,Luton,55,W,W6  Wizz Air,BRQ       Brno/etc  Czech Rep
1414,4.14148909041e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1414,4.14148909043e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1414,4.14148855048e+11,10a,241,Luton,55,W,W6  Wizz Air,DEB      Debrecen/etc  Hungary
1414,4.14148886048e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1414,4.14148886049e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1414,4.14148909052e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1414,4.14148886053e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148909053e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148886054e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1414,4.14148909055e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1414,4.14148855057e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1414,4.14148909057e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1414,4.14148855058e+11,10a,241,Luton,55,W,W6  Wizz Air,PRG       Prague (Ruzyne)  Czech Rep
1414,4.14148910058e+11,10a,241,Luton,55,W,W6  Wizz Air,PRG       Prague (Ruzyne)  Czech Rep
1414,4.1414885506e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1414,4.14148909062e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1414,4.14148910062e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1414,4.14148855064e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1414,4.14148855066e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1414,4.14148910066e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1414,4.14148910072e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1414,4.14148910075e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1415,4.14158880202e+11,10a,241,Luton,55,W,W6  Wizz Air,VAR       Varna  Bulgaria
1415,4.14158880203e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1415,4.14158880204e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1415,4.14158880206e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1415,4.1415888021e+11,10a,241,Luton,55,W,W6  Wizz Air,BOJ       Bourgas  Bulgaria
1415,4.14158880216e+11,10a,241,Luton,55,W,W6  Wizz Air,TZL        Tuzla International Airport
1415,4.14158880221e+11,10a,241,Luton,55,W,W6  Wizz Air,BEG       Belgrade  Serbia
1415,4.14158880224e+11,10a,241,Luton,55,W,W6  Wizz Air,DEB      Debrecen/etc  Hungary
1415,4.14158880225e+11,10a,241,Luton,55,W,W6  Wizz Air,PRN       Pristina     Kosovo
1415,4.14158880227e+11,10a,241,Luton,55,W,W6  Wizz Air,IAS        Iasi Airport Romania
1415,4.14158886304e+11,10a,241,Luton,55,W,W6  Wizz Air,KUN       Kaunas/etc  Lithuania
1415,4.14158886305e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1415,4.14158886306e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1415,4.14158886307e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1415,4.14158886309e+11,10a,241,Luton,55,W,W6  Wizz Air,TSR       Timisoara/etc  Romania
1415,4.14158886317e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1415,4.14158886318e+11,10a,241,Luton,55,W,W6  Wizz Air,IEV       Kiev (Zhulyany)  Ukraine
1415,4.14158886319e+11,10a,241,Luton,55,W,W6  Wizz Air,VAR       Varna  Bulgaria
1415,4.1415888632e+11,10a,241,Luton,55,W,W6  Wizz Air,PRG       Prague (Ruzyne)  Czech Rep
1415,4.14158886322e+11,10a,241,Luton,55,W,W6  Wizz Air,TAT       Tatry-Poprad  Slovakia
1415,4.14158886324e+11,10a,241,Luton,55,W,W6  Wizz Air,IAS        Iasi Airport Romania
1415,4.14158909401e+11,10a,241,Luton,55,W,W6  Wizz Air,KUN       Kaunas/etc  Lithuania
1415,4.14158909403e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1415,4.14158909414e+11,10a,241,Luton,55,W,W6  Wizz Air,TSR       Timisoara/etc  Romania
1415,4.1415890942e+11,10a,241,Luton,55,W,W6  Wizz Air,CRA        Craiova  Romania
1415,4.14158909423e+11,10a,241,Luton,55,W,W6  Wizz Air,BEG       Belgrade  Serbia
1415,4.14158909426e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1415,4.14150000427e+11,10a,241,Luton,55,W,W6  Wizz Air,PRN       Pristina     Kosovo
1415,4.14158909428e+11,10a,241,Luton,55,W,W6  Wizz Air,IAS        Iasi Airport Romania
1415,4.14158890501e+11,10a,241,Luton,55,W,W6  Wizz Air,VAR       Varna  Bulgaria
1415,4.14158890503e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1415,4.14158890506e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1415,4.14158890514e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1415,4.14158890519e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1415,4.1415889052e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1415,4.14158890523e+11,10a,241,Luton,55,W,W6  Wizz Air,PRN       Pristina     Kosovo
1416,4.14168886002e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1416,4.14168880003e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1416,4.14168890003e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1416,4.14168909003e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1416,4.14168855005e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1416,4.14168880005e+11,10a,241,Luton,55,W,W6  Wizz Air,LUZ       Lublin Airport Poland
1416,4.14168855006e+11,10a,241,Luton,55,W,W6  Wizz Air,SOF      Sofia  Bulgaria
1416,4.14168909006e+11,10a,241,Luton,55,W,W6  Wizz Air,LUZ       Lublin Airport Poland
1416,4.14168880007e+11,10a,241,Luton,55,W,W6  Wizz Air,SCV      Suceava International Airport R
1416,4.14168886008e+11,10a,241,Luton,55,W,W6  Wizz Air,SCV      Suceava International Airport R
1416,4.14168886009e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1416,4.14168909009e+11,10a,241,Luton,55,W,W6  Wizz Air,IAS        Iasi Airport Romania
1416,4.1416888001e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1416,4.14161000011e+11,10a,241,Luton,55,W,W6  Wizz Air,WRO       Wroclaw/etc  Poland
1416,4.14168880011e+11,10a,241,Luton,55,W,W6  Wizz Air,WRO       Wroclaw/etc  Poland
1416,4.14168890011e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1416,4.14168890013e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1416,4.14168855015e+11,10a,241,Luton,55,W,W6  Wizz Air,SCV      Suceava International Airport R
1416,4.14168890015e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1416,4.1416889002e+11,10a,241,Luton,55,W,W6  Wizz Air,SCV      Suceava International Airport R
1416,4.14168890023e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1416,4.14168890024e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.14168886027e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.1416100003e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1416,4.14168855032e+11,10a,241,Luton,55,W,W6  Wizz Air,SZZ       Szczecin/etc  Poland
1416,4.14168855033e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.14161000036e+11,10a,241,Luton,55,W,W6  Wizz Air,SZZ       Szczecin/etc  Poland
1416,4.14168855037e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1416,4.14168886041e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1416,4.14161000042e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1416,4.14168855043e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1416,4.14168886043e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.14168886044e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.14168890044e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1416,4.14168909044e+11,10a,241,Luton,55,W,W6  Wizz Air,IEV       Kiev (Zhulyany)  Ukraine
1416,4.14168880045e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1416,4.14168855046e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1416,4.14161000047e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1416,4.14161000048e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1416,4.14168909048e+11,10a,241,Luton,55,W,W6  Wizz Air,KSC       Kosice/etc  Slovakia
1416,4.1416890905e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1416,4.14168909051e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1416,4.14168886056e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1416,4.14168890059e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1416,4.1416890906e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1417,4.14178894101e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1417,4.14178894104e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1417,4.14170000105e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1417,4.14178894106e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1417,4.14178894108e+11,10a,241,Luton,55,W,W6  Wizz Air,SKP       Skopje/etc  Macedonia
1417,4.14178839201e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1417,4.14178839203e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1417,4.14178839204e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1417,4.14178839206e+11,10a,241,Luton,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1417,4.14178839207e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1417,4.14178839208e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1417,4.14178839209e+11,10a,241,Luton,55,W,W6  Wizz Air,BCM      Bacau Romania
1417,4.1417883921e+11,10a,241,Luton,55,W,W6  Wizz Air,SKP       Skopje/etc  Macedonia
1417,4.14178839211e+11,10a,241,Luton,55,W,W6  Wizz Air,LJU        Ljubljana  Slovenia
1417,4.14178886302e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1417,4.14178886303e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1417,4.14178886304e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1417,4.14178886305e+11,10a,241,Luton,55,W,W6  Wizz Air,GDN       Gdansk/etc  Poland
1417,4.14178886306e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1417,4.14178886308e+11,10a,241,Luton,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1417,4.14178886311e+11,10a,241,Luton,55,W,W6  Wizz Air,LJU        Ljubljana  Slovenia
1417,4.14178855501e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1417,4.14170000502e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1417,4.14170000503e+11,10a,241,Luton,55,W,W6  Wizz Air,POZ       Poznan/etc  Poland
1417,4.14178855516e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1417,4.14178909601e+11,10a,241,Luton,55,W,W6  Wizz Air,RIX        Riga  Latvia
1417,4.14178909603e+11,10a,241,Luton,55,W,W6  Wizz Air,VNO       Vilnius  Lithuania
1417,4.14178909604e+11,10a,241,Luton,55,W,W6  Wizz Air,CLJ         Cluj Napoca  Romania
1417,4.14170000606e+11,10a,241,Luton,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1417,4.14178909611e+11,10a,241,Luton,55,W,W6  Wizz Air,LJU        Ljubljana  Slovenia
1417,4.14178909617e+11,10a,241,Luton,55,W,W6  Wizz Air,OTP       Bucharest (Otopeni)  Romania
1492,4.14928741001e+11,10a,411,Liverpool,55,W,W6  Wizz Air,RIX        Riga  Latvia
1492,4.14928249007e+11,10a,411,Liverpool,55,W,W6  Wizz Air,RIX        Riga  Latvia
1492,4.14928889011e+11,10a,411,Liverpool,55,W,W6  Wizz Air,RIX        Riga  Latvia
1492,4.14928857018e+11,10a,411,Liverpool,55,W,W6  Wizz Air,RIX        Riga  Latvia
1492,4.14928857019e+11,10a,411,Liverpool,55,W,W6  Wizz Air,RIX        Riga  Latvia
1493,4.14938209007e+11,10a,411,Liverpool,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1493,4.14938741021e+11,10a,411,Liverpool,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1493,4.14938328022e+11,10a,411,Liverpool,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1493,4.14938896025e+11,10a,411,Liverpool,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1493,4.14938083034e+11,10a,411,Liverpool,55,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1493,4.14938083035e+11,10a,411,Liverpool,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1493,4.14938083036e+11,10a,411,Liverpool,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1493,4.14938741039e+11,10a,411,Liverpool,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1493,4.14938083053e+11,10a,411,Liverpool,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1493,4.14938328065e+11,10a,411,Liverpool,55,W,W6  Wizz Air,WAW     Warsaw  Poland
1515,4.15158356102e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158356103e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158279202e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158279203e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158912302e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158710403e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158710404e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158774503e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158739601e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1515,4.15158739602e+11,10a,391,Glasgow,55,W,W6  Wizz Air,BUD       Budapest  Hungary
1604,4.16048852008e+11,10a,351,Bristol,51,W,WZZ Wizzair,RKV       Reykjavik/etc  Iceland
1607,4.16078793026e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078914026e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078792047e+11,10a,351,Bristol,51,W,WZZ Wizzair,WMI      Modlin Warsaw Poland
1607,4.16078750054e+11,10a,351,Bristol,51,W,W6  Wizz Air,WMI      Modlin Warsaw Poland
1607,4.16078750055e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078750056e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078866062e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078866063e+11,10a,351,Bristol,51,W,WZZ Wizzair,WAW     Warsaw  Poland
1607,4.16078484066e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1607,4.16078852074e+11,10a,351,Bristol,51,W,WZZ Wizzair,WAW     Warsaw  Poland
1607,4.16078852076e+11,10a,351,Bristol,51,W,WZZ Wizzair,WAW     Warsaw  Poland
1608,4.16088792108e+11,10a,351,Bristol,51,W,WZZ Wizzair,WAW     Warsaw  Poland
1608,4.16088866109e+11,10a,351,Bristol,51,W,WZZ Wizzair,WAW     Warsaw  Poland
1608,4.16080000111e+11,10a,351,Bristol,51,W,W6  Wizz Air,WAW     Warsaw  Poland
1610,4.16108865063e+11,10a,351,Bristol,51,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1610,4.16108866076e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1610,4.16108866077e+11,10a,351,Bristol,51,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1610,4.16108792082e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1610,4.16108852083e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1610,4.16108484085e+11,10a,351,Bristol,51,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1610,4.16108852085e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1610,4.16108852086e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1610,4.16108484092e+11,10a,351,Bristol,51,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1612,4.1612886504e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1612,4.16128484041e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1612,4.16128865042e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1612,4.16128865044e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1613,4.16138793003e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1613,4.16138865005e+11,10a,351,Bristol,51,W,W6  Wizz Air,KTW       Katowice/etc  Poland
1613,4.16138866008e+11,10a,351,Bristol,51,W,WZZ Wizzair,KTW       Katowice/etc  Poland
1101,4.11018659019e+11,10a,181,Gatwick South,55,W,ENT Enterprise Airline Poland,HER        Heraklion Crete  Greece
1445,4.14458697005e+11,10a,221,Manchester T2,55,W,ENT Enterprise Airline Poland,NAP      Naples  Italy
1445,4.14458249016e+11,10a,221,Manchester T2,55,W,ENT Enterprise Airline Poland,NAP      Naples  Italy
1445,4.1445203802e+11,10a,221,Manchester T2,55,W,ENT Enterprise Airline Poland,NAP      Naples  Italy
1224,4.12248102045e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1227,4.12278102057e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1228,4.12288867051e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1228,4.12288900077e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1228,4.12288565089e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1229,4.12298864045e+11,10a,121,Heathrow T2,55,W,LO  LOT-Polish Airlines,WAW     Warsaw  Poland
1241,4.12418074111e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1249,4.12498916053e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1249,4.12498860054e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1249,4.12498860056e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1250,4.1250000009e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1258,4.12588916132e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1258,4.12588868143e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1261,4.12618797082e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1261,4.126188641e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
1261,4.12618818105e+11,10a,131,Heathrow T3,55,W,PR  Philippine Airlines,MNL       Manila  Philippines
